Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,strain,sal,las,iptg,replicate,ChanStr
sfYFP,61,1594,0.44277777777777777,F7,0,AFU,503,540,T7diff,0,1,30,2,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,F8,5,AFU,503,540,T7diff,0,1,100,2,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,F9,0,AFU,503,540,T7diff,30,1,0,2,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,F10,0,AFU,503,540,T7diff,30,1,10,2,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,F11,7,AFU,503,540,T7diff,30,1,30,2,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,F12,3,AFU,503,540,T7diff,30,1,100,2,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,G1,4,AFU,503,540,naive_hca,0,0,0,3,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,G2,6,AFU,503,540,naive_hca,0,0,10,3,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,G3,5,AFU,503,540,naive_hca,0,0,30,3,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,G4,8,AFU,503,540,naive_hca,0,0,100,3,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,G5,0,AFU,503,540,T7diff,0,1,0,3,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,G6,0,AFU,503,540,T7diff,0,1,10,3,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,G7,0,AFU,503,540,T7diff,0,1,30,3,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,G8,2,AFU,503,540,T7diff,0,1,100,3,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,G9,6,AFU,503,540,T7diff,30,1,0,3,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,G10,3,AFU,503,540,T7diff,30,1,10,3,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,G11,1,AFU,503,540,T7diff,30,1,30,3,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,G12,6,AFU,503,540,T7diff,30,1,100,3,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,H1,1,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,H2,4,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,H3,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,H4,4,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,H5,2,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,H6,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,H7,2,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,H8,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,H9,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,H10,6,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,H11,9,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,1594,0.44277777777777777,H12,6,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,A1,1,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,A2,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,A3,10,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,A4,14,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,A5,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,A6,6,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,A7,34,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,A8,4,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,A9,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,A10,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,A11,6,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,A12,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,B1,1,AFU,503,540,naive,0,0,0,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,B2,0,AFU,503,540,naive,0,0,10,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,B3,6,AFU,503,540,naive,0,0,30,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,B4,5,AFU,503,540,naive,0,0,100,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,B5,0,AFU,503,540,LNL,0,0,0,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,B6,3,AFU,503,540,LNL,0,0,10,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,B7,5,AFU,503,540,LNL,0,0,30,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,B8,4,AFU,503,540,LNL,0,0,100,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,B9,3,AFU,503,540,T7diff,10,1,0,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,B10,3,AFU,503,540,T7diff,10,1,10,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,B11,1,AFU,503,540,T7diff,10,1,30,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,B12,2,AFU,503,540,T7diff,10,1,100,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,C1,3,AFU,503,540,naive,0,0,0,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,C2,1,AFU,503,540,naive,0,0,10,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,C3,4,AFU,503,540,naive,0,0,30,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,C4,2,AFU,503,540,naive,0,0,100,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,C5,5,AFU,503,540,LNL,0,0,0,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,C6,0,AFU,503,540,LNL,0,0,10,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,C7,6,AFU,503,540,LNL,0,0,30,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,C8,1,AFU,503,540,LNL,0,0,100,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,C9,3,AFU,503,540,T7diff,10,1,0,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,C10,4,AFU,503,540,T7diff,10,1,10,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,C11,7,AFU,503,540,T7diff,10,1,30,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,C12,0,AFU,503,540,T7diff,10,1,100,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,D1,0,AFU,503,540,naive,0,0,0,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,D2,0,AFU,503,540,naive,0,0,10,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,D3,0,AFU,503,540,naive,0,0,30,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,D4,5,AFU,503,540,naive,0,0,100,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,D5,0,AFU,503,540,LNL,0,0,0,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,D6,0,AFU,503,540,LNL,0,0,10,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,D7,0,AFU,503,540,LNL,0,0,30,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,D8,5,AFU,503,540,LNL,0,0,100,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,D9,3,AFU,503,540,T7diff,10,1,0,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,D10,5,AFU,503,540,T7diff,10,1,10,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,D11,0,AFU,503,540,T7diff,10,1,30,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,D12,1,AFU,503,540,T7diff,10,1,100,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,E1,7,AFU,503,540,naive_hca,0,0,0,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,E2,5,AFU,503,540,naive_hca,0,0,10,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,E3,5,AFU,503,540,naive_hca,0,0,30,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,E4,5,AFU,503,540,naive_hca,0,0,100,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,E5,0,AFU,503,540,T7diff,0,1,0,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,E6,4,AFU,503,540,T7diff,0,1,10,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,E7,2,AFU,503,540,T7diff,0,1,30,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,E8,0,AFU,503,540,T7diff,0,1,100,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,E9,1,AFU,503,540,T7diff,30,1,0,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,E10,3,AFU,503,540,T7diff,30,1,10,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,E11,4,AFU,503,540,T7diff,30,1,30,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,E12,0,AFU,503,540,T7diff,30,1,100,1,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,F1,0,AFU,503,540,naive_hca,0,0,0,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,F2,1,AFU,503,540,naive_hca,0,0,10,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,F3,8,AFU,503,540,naive_hca,0,0,30,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,F4,6,AFU,503,540,naive_hca,0,0,100,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,F5,3,AFU,503,540,T7diff,0,1,0,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,F6,4,AFU,503,540,T7diff,0,1,10,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,F7,0,AFU,503,540,T7diff,0,1,30,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,F8,0,AFU,503,540,T7diff,0,1,100,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,F9,0,AFU,503,540,T7diff,30,1,0,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,F10,0,AFU,503,540,T7diff,30,1,10,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,F11,1,AFU,503,540,T7diff,30,1,30,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,F12,6,AFU,503,540,T7diff,30,1,100,2,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,G1,5,AFU,503,540,naive_hca,0,0,0,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,G2,7,AFU,503,540,naive_hca,0,0,10,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,G3,3,AFU,503,540,naive_hca,0,0,30,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,G4,8,AFU,503,540,naive_hca,0,0,100,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,G5,0,AFU,503,540,T7diff,0,1,0,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,G6,0,AFU,503,540,T7diff,0,1,10,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,G7,1,AFU,503,540,T7diff,0,1,30,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,G8,4,AFU,503,540,T7diff,0,1,100,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,G9,3,AFU,503,540,T7diff,30,1,0,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,G10,4,AFU,503,540,T7diff,30,1,10,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,G11,2,AFU,503,540,T7diff,30,1,30,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,G12,0,AFU,503,540,T7diff,30,1,100,3,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,H1,6,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,H2,4,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,H3,5,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,H4,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,H5,2,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,H6,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,H7,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,H8,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,H9,6,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,H10,4,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,H11,1,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2194,0.6094444444444445,H12,2,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,A1,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,A2,9,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,A3,14,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,A4,8,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,A5,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,A6,6,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,A7,46,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,A8,1,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,A9,4,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,A10,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,A11,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,A12,2,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,B1,4,AFU,503,540,naive,0,0,0,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,B2,2,AFU,503,540,naive,0,0,10,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,B3,3,AFU,503,540,naive,0,0,30,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,B4,1,AFU,503,540,naive,0,0,100,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,B5,2,AFU,503,540,LNL,0,0,0,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,B6,0,AFU,503,540,LNL,0,0,10,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,B7,8,AFU,503,540,LNL,0,0,30,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,B8,5,AFU,503,540,LNL,0,0,100,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,B9,0,AFU,503,540,T7diff,10,1,0,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,B10,6,AFU,503,540,T7diff,10,1,10,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,B11,0,AFU,503,540,T7diff,10,1,30,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,B12,0,AFU,503,540,T7diff,10,1,100,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,C1,3,AFU,503,540,naive,0,0,0,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,C2,1,AFU,503,540,naive,0,0,10,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,C3,3,AFU,503,540,naive,0,0,30,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,C4,2,AFU,503,540,naive,0,0,100,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,C5,3,AFU,503,540,LNL,0,0,0,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,C6,1,AFU,503,540,LNL,0,0,10,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,C7,6,AFU,503,540,LNL,0,0,30,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,C8,3,AFU,503,540,LNL,0,0,100,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,C9,0,AFU,503,540,T7diff,10,1,0,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,C10,3,AFU,503,540,T7diff,10,1,10,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,C11,10,AFU,503,540,T7diff,10,1,30,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,C12,5,AFU,503,540,T7diff,10,1,100,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,D1,2,AFU,503,540,naive,0,0,0,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,D2,0,AFU,503,540,naive,0,0,10,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,D3,6,AFU,503,540,naive,0,0,30,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,D4,5,AFU,503,540,naive,0,0,100,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,D5,0,AFU,503,540,LNL,0,0,0,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,D6,5,AFU,503,540,LNL,0,0,10,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,D7,3,AFU,503,540,LNL,0,0,30,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,D8,0,AFU,503,540,LNL,0,0,100,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,D9,4,AFU,503,540,T7diff,10,1,0,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,D10,2,AFU,503,540,T7diff,10,1,10,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,D11,2,AFU,503,540,T7diff,10,1,30,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,D12,5,AFU,503,540,T7diff,10,1,100,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,E1,5,AFU,503,540,naive_hca,0,0,0,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,E2,5,AFU,503,540,naive_hca,0,0,10,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,E3,5,AFU,503,540,naive_hca,0,0,30,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,E4,9,AFU,503,540,naive_hca,0,0,100,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,E5,7,AFU,503,540,T7diff,0,1,0,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,E6,2,AFU,503,540,T7diff,0,1,10,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,E7,4,AFU,503,540,T7diff,0,1,30,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,E8,2,AFU,503,540,T7diff,0,1,100,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,E9,5,AFU,503,540,T7diff,30,1,0,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,E10,3,AFU,503,540,T7diff,30,1,10,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,E11,6,AFU,503,540,T7diff,30,1,30,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,E12,4,AFU,503,540,T7diff,30,1,100,1,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,F1,4,AFU,503,540,naive_hca,0,0,0,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,F2,5,AFU,503,540,naive_hca,0,0,10,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,F3,8,AFU,503,540,naive_hca,0,0,30,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,F4,8,AFU,503,540,naive_hca,0,0,100,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,F5,2,AFU,503,540,T7diff,0,1,0,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,F6,5,AFU,503,540,T7diff,0,1,10,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,F7,3,AFU,503,540,T7diff,0,1,30,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,F8,4,AFU,503,540,T7diff,0,1,100,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,F9,0,AFU,503,540,T7diff,30,1,0,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,F10,1,AFU,503,540,T7diff,30,1,10,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,F11,3,AFU,503,540,T7diff,30,1,30,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,F12,8,AFU,503,540,T7diff,30,1,100,2,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,G1,11,AFU,503,540,naive_hca,0,0,0,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,G2,4,AFU,503,540,naive_hca,0,0,10,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,G3,0,AFU,503,540,naive_hca,0,0,30,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,G4,5,AFU,503,540,naive_hca,0,0,100,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,G5,0,AFU,503,540,T7diff,0,1,0,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,G6,0,AFU,503,540,T7diff,0,1,10,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,G7,2,AFU,503,540,T7diff,0,1,30,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,G8,4,AFU,503,540,T7diff,0,1,100,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,G9,4,AFU,503,540,T7diff,30,1,0,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,G10,0,AFU,503,540,T7diff,30,1,10,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,G11,13,AFU,503,540,T7diff,30,1,30,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,G12,8,AFU,503,540,T7diff,30,1,100,3,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,H1,2,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,H2,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,H3,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,H4,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,H5,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,H6,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,H7,5,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,H8,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,H9,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,H10,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,H11,9,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,2794,0.7761111111111111,H12,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,A1,1,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,A2,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,A3,15,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,A4,13,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,A5,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,A6,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,A7,46,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,A8,5,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,A9,2,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,A10,5,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,A11,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,A12,2,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,B1,4,AFU,503,540,naive,0,0,0,1,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,B2,0,AFU,503,540,naive,0,0,10,1,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,B3,3,AFU,503,540,naive,0,0,30,1,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,B4,1,AFU,503,540,naive,0,0,100,1,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,B5,3,AFU,503,540,LNL,0,0,0,1,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,B6,6,AFU,503,540,LNL,0,0,10,1,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,B7,2,AFU,503,540,LNL,0,0,30,1,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,B8,0,AFU,503,540,LNL,0,0,100,1,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,B9,4,AFU,503,540,T7diff,10,1,0,1,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,B10,7,AFU,503,540,T7diff,10,1,10,1,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,B11,1,AFU,503,540,T7diff,10,1,30,1,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,B12,6,AFU,503,540,T7diff,10,1,100,1,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,C1,4,AFU,503,540,naive,0,0,0,2,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,C2,1,AFU,503,540,naive,0,0,10,2,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,C3,7,AFU,503,540,naive,0,0,30,2,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,C4,0,AFU,503,540,naive,0,0,100,2,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,C5,3,AFU,503,540,LNL,0,0,0,2,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,C6,0,AFU,503,540,LNL,0,0,10,2,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,C7,4,AFU,503,540,LNL,0,0,30,2,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,C8,0,AFU,503,540,LNL,0,0,100,2,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,C9,0,AFU,503,540,T7diff,10,1,0,2,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,C10,15,AFU,503,540,T7diff,10,1,10,2,sfYFP61503540
sfYFP,61,3394,0.9427777777777778,C11,5,AFU,503,540,T7diff,10,1,30,2,sfYFP61503540
